OBJECTID,Data,Estação,Nome_Estação,Poluente,Classificação,IQAR
5308,2015/11/28 15:00:00+00,SP,Tijuca,O3,Regular,57
5309,2015/11/28 15:00:00+00,IR,Irajá,O3,Regular,95
5310,2015/11/28 15:00:00+00,BG,Bangu,O3,Regular,84
5311,2015/11/28 15:00:00+00,CG,Campo Grande,O3,Regular,71
5312,2015/11/28 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,57
5313,2015/11/29 15:00:00+00,CA,Centro,O3,Boa,38
5314,2015/11/29 15:00:00+00,AV,Copacabana,PI,Regular,61
5315,2015/11/29 15:00:00+00,SC,São Cristóvão,O3,Regular,62
5316,2015/11/29 15:00:00+00,SP,Tijuca,O3,Regular,71
5317,2015/11/29 15:00:00+00,IR,Irajá,O3,Regular,80
5318,2015/11/29 15:00:00+00,BG,Bangu,O3,Inadequada,120
5319,2015/11/29 15:00:00+00,CG,Campo Grande,O3,Regular,65
5320,2015/11/29 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,58
5321,2015/11/30 15:00:00+00,AV,Copacabana,PI,Regular,51
5322,2015/11/30 15:00:00+00,BG,Bangu,O3,Boa,50
5323,2015/11/30 15:00:00+00,CA,Centro,O3,Boa,34
5324,2015/11/30 15:00:00+00,CG,Campo Grande,O3,Regular,58
5325,2015/11/30 15:00:00+00,IR,Irajá,O3,Boa,39
5326,2015/11/30 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,52
5327,2015/11/30 15:00:00+00,SC,São Cristóvão,O3,Boa,30
5328,2015/11/30 15:00:00+00,SP,Tijuca,O3,Boa,43
5329,2015/12/01 15:00:00+00,CA,Centro,PI,Boa,30
5330,2015/12/01 15:00:00+00,AV,Copacabana,PI,Boa,44
5331,2015/12/01 15:00:00+00,SC,São Cristóvão,O3,Boa,21
5332,2015/12/01 15:00:00+00,SP,Tijuca,O3,Boa,25
5333,2015/12/01 15:00:00+00,IR,Irajá,O3,Boa,23
5334,2015/12/01 15:00:00+00,BG,Bangu,O3,Boa,25
5335,2015/12/01 15:00:00+00,CG,Campo Grande,O3,Boa,24
5336,2015/12/01 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,31
5337,2015/12/02 15:00:00+00,CA,Centro,PI,Boa,48
5338,2015/12/02 15:00:00+00,AV,Copacabana,PI,Regular,59
5339,2015/12/02 15:00:00+00,SC,São Cristóvão,PI,Boa,21
5340,2015/12/02 15:00:00+00,SP,Tijuca,PI,Boa,25
5341,2015/12/02 15:00:00+00,IR,Irajá,O3,Boa,32
5342,2015/12/02 15:00:00+00,BG,Bangu,PI,Boa,41
5343,2015/12/02 15:00:00+00,CG,Campo Grande,PI,Boa,38
5344,2015/12/02 15:00:00+00,PG,Pedra de Guaratiba,PI,Boa,28
5345,2015/12/03 15:00:00+00,CA,Centro,PI,Boa,26
5346,2015/12/03 15:00:00+00,AV,Copacabana,PI,Boa,48
5347,2015/12/03 15:00:00+00,SC,São Cristóvão,O3,Boa,17
5348,2015/12/03 15:00:00+00,SP,Tijuca,PI,Boa,17
5349,2015/12/03 15:00:00+00,IR,Irajá,O3,Boa,27
5350,2015/12/03 15:00:00+00,BG,Bangu,O3,Boa,30
5351,2015/12/03 15:00:00+00,CG,Campo Grande,O3,Boa,24
5352,2015/12/03 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,24
5353,2015/12/04 15:00:00+00,CA,Centro,PI,Boa,35
5354,2015/12/04 15:00:00+00,AV,Copacabana,PI,Boa,48
5355,2015/12/04 15:00:00+00,SC,São Cristóvão,O3,Boa,18
5356,2015/12/04 15:00:00+00,SP,Tijuca,O3,Boa,18
5357,2015/12/04 15:00:00+00,IR,Irajá,O3,Boa,25
5358,2015/12/04 15:00:00+00,BG,Bangu,O3,Boa,30
5359,2015/12/04 15:00:00+00,CG,Campo Grande,PI,Boa,23
5360,2015/12/04 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,24
5361,2015/12/05 15:00:00+00,BG,Bangu,O3,Regular,88
5362,2015/12/05 15:00:00+00,CA,Centro,PI,Boa,37
5363,2015/12/05 15:00:00+00,CG,Campo Grande,O3,Regular,87
5364,2015/12/05 15:00:00+00,IR,Irajá,O3,Má,207
5365,2015/12/05 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,56
5366,2015/12/05 15:00:00+00,SC,São Cristóvão,O3,Regular,65
5367,2015/12/05 15:00:00+00,SP,Tijuca,O3,Regular,73
5368,2015/12/05 15:00:00+00,AV,Copacabana,PI,Regular,61
5369,2015/12/06 15:00:00+00,CA,Centro,PI,Boa,44
5370,2015/12/06 15:00:00+00,AV,Copacabana,PI,Regular,62
5371,2015/12/06 15:00:00+00,SC,São Cristóvão,O3,Regular,55
5372,2015/12/06 15:00:00+00,SP,Tijuca,O3,Regular,64
5373,2015/12/06 15:00:00+00,IR,Irajá,O3,Inadequada,114
5374,2015/12/06 15:00:00+00,BG,Bangu,O3,Regular,70
5375,2015/12/06 15:00:00+00,CG,Campo Grande,O3,Regular,83
5376,2015/12/06 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,49
5377,2015/12/07 15:00:00+00,CA,Centro,O3,Boa,24
5378,2015/12/07 15:00:00+00,AV,Copacabana,PI,Regular,51
5379,2015/12/07 15:00:00+00,SC,São Cristóvão,O3,Boa,34
5380,2015/12/07 15:00:00+00,SP,Tijuca,O3,Boa,39
5381,2015/12/07 15:00:00+00,IR,Irajá,O3,Boa,43
5382,2015/12/07 15:00:00+00,BG,Bangu,O3,Boa,36
5383,2015/12/07 15:00:00+00,CG,Campo Grande,O3,Boa,48
5384,2015/12/07 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,39
5385,2015/12/08 15:00:00+00,CA,Centro,PI,Boa,29
5386,2015/12/08 15:00:00+00,AV,Copacabana,PI,Boa,42
5387,2015/12/08 15:00:00+00,SC,São Cristóvão,O3,Boa,21
5388,2015/12/08 15:00:00+00,SP,Tijuca,NO2,Boa,32
5389,2015/12/08 15:00:00+00,IR,Irajá,NO2,Boa,35
5390,2015/12/08 15:00:00+00,BG,Bangu,O3,Boa,30
5391,2015/12/08 15:00:00+00,CG,Campo Grande,O3,Boa,33
5392,2015/12/08 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,38
5393,2015/12/09 15:00:00+00,CA,Centro,PI,Boa,34
5394,2015/12/09 15:00:00+00,AV,Copacabana,PI,Boa,49
5395,2015/12/09 15:00:00+00,SC,São Cristóvão,O3,Boa,36
5396,2015/12/09 15:00:00+00,SP,Tijuca,O3,Boa,38
5397,2015/12/09 15:00:00+00,IR,Irajá,O3,Regular,64
5398,2015/12/09 15:00:00+00,BG,Bangu,O3,Regular,54
5399,2015/12/09 15:00:00+00,CG,Campo Grande,O3,Regular,68
5400,2015/12/09 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,56
5401,2015/12/10 15:00:00+00,CA,Centro,PI,Regular,56
5402,2015/12/10 15:00:00+00,AV,Copacabana,PI,Regular,77
5403,2015/12/10 15:00:00+00,SC,São Cristóvão,O3,Regular,60
5404,2015/12/10 15:00:00+00,SP,Tijuca,O3,Regular,51
5405,2015/12/10 15:00:00+00,IR,Irajá,O3,Regular,57
5406,2015/12/10 15:00:00+00,BG,Bangu,O3,Boa,49
5407,2015/12/10 15:00:00+00,CG,Campo Grande,O3,Regular,84
5408,2015/12/10 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,55
5409,2015/12/11 15:00:00+00,CA,Centro,PI,Boa,32
5410,2015/12/11 15:00:00+00,AV,Copacabana,PI,Regular,51
5411,2015/12/11 15:00:00+00,SC,São Cristóvão,O3,Boa,42
5412,2015/12/11 15:00:00+00,SP,Tijuca,O3,Boa,45
5413,2015/12/11 15:00:00+00,IR,Irajá,O3,Boa,48
5414,2015/12/11 15:00:00+00,BG,Bangu,O3,Boa,49
5415,2015/12/11 15:00:00+00,CG,Campo Grande,O3,Regular,52
5416,2015/12/11 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,52
5417,2015/12/12 15:00:00+00,CA,Centro,O3,Boa,36
5418,2015/12/12 15:00:00+00,AV,Copacabana,PI,Regular,52
5419,2015/12/12 15:00:00+00,SC,São Cristóvão,O3,Boa,44
5420,2015/12/12 15:00:00+00,SP,Tijuca,O3,Regular,52
5421,2015/12/12 15:00:00+00,IR,Irajá,O3,Regular,73
5422,2015/12/12 15:00:00+00,BG,Bangu,O3,Inadequada,164
5423,2015/12/12 15:00:00+00,CG,Campo Grande,O3,Inadequada,144
5424,2015/12/12 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,63
5425,2015/12/13 15:00:00+00,CA,Centro,O3,Boa,44
5426,2015/12/13 15:00:00+00,AV,Copacabana,O3,Boa,40
5427,2015/12/13 15:00:00+00,SC,São Cristóvão,O3,Regular,73
5428,2015/12/13 15:00:00+00,SP,Tijuca,O3,Regular,93
5429,2015/12/13 15:00:00+00,IR,Irajá,O3,Regular,74
5430,2015/12/13 15:00:00+00,BG,Bangu,O3,Inadequada,126
5431,2015/12/13 15:00:00+00,CG,Campo Grande,O3,Inadequada,146
5432,2015/12/13 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,66
5433,2015/12/14 15:00:00+00,BG,Bangu,O3,Regular,79
5434,2015/12/14 15:00:00+00,CA,Centro,O3,Boa,34
5435,2015/12/14 15:00:00+00,CG,Campo Grande,O3,Regular,60
5436,2015/12/14 15:00:00+00,IR,Irajá,O3,Inadequada,186
5437,2015/12/14 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,68
5438,2015/12/14 15:00:00+00,SC,São Cristóvão,O3,Regular,99
5439,2015/12/14 15:00:00+00,SP,Tijuca,O3,Regular,98
5440,2015/12/14 15:00:00+00,AV,Copacabana,PI,Boa,46
5441,2015/12/15 15:00:00+00,CA,Centro,PI,Boa,45
5442,2015/12/15 15:00:00+00,AV,Copacabana,PI,Regular,59
5443,2015/12/15 15:00:00+00,SC,São Cristóvão,O3,Regular,79
5444,2015/12/15 15:00:00+00,SP,Tijuca,O3,Regular,65
5445,2015/12/15 15:00:00+00,IR,Irajá,O3,Regular,72
5446,2015/12/15 15:00:00+00,BG,Bangu,O3,Regular,100
5447,2015/12/15 15:00:00+00,CG,Campo Grande,O3,Regular,84
5448,2015/12/15 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,78
5449,2015/12/16 15:00:00+00,CA,Centro,O3,Regular,53
5450,2015/12/16 15:00:00+00,AV,Copacabana,PI,Regular,55
5451,2015/12/16 15:00:00+00,SC,São Cristóvão,O3,Regular,64
5452,2015/12/16 15:00:00+00,SP,Tijuca,O3,Regular,69
5453,2015/12/16 15:00:00+00,IR,Irajá,O3,Regular,79
5454,2015/12/16 15:00:00+00,BG,Bangu,O3,Regular,74
5455,2015/12/16 15:00:00+00,CG,Campo Grande,O3,Regular,86
5456,2015/12/16 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,85
5457,2015/12/17 15:00:00+00,CA,Centro,PI,Boa,35
5458,2015/12/17 15:00:00+00,AV,Copacabana,PI,Regular,56
5459,2015/12/17 15:00:00+00,SC,São Cristóvão,PI,Regular,56
5460,2015/12/17 15:00:00+00,SP,Tijuca,O3,Regular,54
5461,2015/12/17 15:00:00+00,IR,Irajá,O3,Regular,98
5462,2015/12/17 15:00:00+00,BG,Bangu,O3,Boa,50
5463,2015/12/17 15:00:00+00,CG,Campo Grande,O3,Regular,72
5464,2015/12/17 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,42
5465,2015/12/18 15:00:00+00,CA,Centro,O3,Regular,58
5466,2015/12/18 15:00:00+00,AV,Copacabana,PI,Regular,60
5467,2015/12/18 15:00:00+00,SC,São Cristóvão,O3,Regular,90
5468,2015/12/18 15:00:00+00,SP,Tijuca,O3,Regular,98
5469,2015/12/18 15:00:00+00,IR,Irajá,O3,Regular,76
5470,2015/12/18 15:00:00+00,BG,Bangu,O3,Regular,94
5471,2015/12/18 15:00:00+00,CG,Campo Grande,O3,Regular,61
5472,2015/12/18 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,84
5473,2015/12/19 15:00:00+00,AV,Copacabana,PI,Regular,65
5474,2015/12/19 15:00:00+00,BG,Bangu,O3,Regular,95
5475,2015/12/19 15:00:00+00,CA,Centro,O3,Regular,64
5476,2015/12/19 15:00:00+00,CG,Campo Grande,O3,Inadequada,101
5477,2015/12/19 15:00:00+00,IR,Irajá,O3,Inadequada,164
5478,2015/12/19 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,97
5479,2015/12/19 15:00:00+00,SC,São Cristóvão,O3,Inadequada,135
5480,2015/12/19 15:00:00+00,SP,Tijuca,O3,Inadequada,136
5481,2015/12/20 15:00:00+00,CA,Centro,O3,Regular,55
5482,2015/12/20 15:00:00+00,AV,Copacabana,PI,Regular,52
5483,2015/12/20 15:00:00+00,SC,São Cristóvão,O3,Regular,74
5484,2015/12/20 15:00:00+00,SP,Tijuca,O3,Regular,81
5485,2015/12/20 15:00:00+00,IR,Irajá,O3,Regular,84
5486,2015/12/20 15:00:00+00,BG,Bangu,O3,Regular,82
5487,2015/12/20 15:00:00+00,CG,Campo Grande,O3,Regular,82
5488,2015/12/20 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,64
5489,2015/12/21 15:00:00+00,CA,Centro,O3,Boa,36
5490,2015/12/21 15:00:00+00,AV,Copacabana,PI,Regular,55
5491,2015/12/21 15:00:00+00,SC,São Cristóvão,O3,Regular,59
5492,2015/12/21 15:00:00+00,SP,Tijuca,O3,Regular,63
5493,2015/12/21 15:00:00+00,IR,Irajá,O3,Regular,86
5494,2015/12/21 15:00:00+00,BG,Bangu,O3,Inadequada,138
5495,2015/12/21 15:00:00+00,CG,Campo Grande,O3,Regular,93
5496,2015/12/21 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,62
5497,2015/12/22 15:00:00+00,CA,Centro,PI,Boa,37
5498,2015/12/22 15:00:00+00,AV,Copacabana,PI,Regular,60
5499,2015/12/22 15:00:00+00,SC,São Cristóvão,O3,Regular,76
5500,2015/12/22 15:00:00+00,SP,Tijuca,O3,Regular,76
5501,2015/12/22 15:00:00+00,IR,Irajá,O3,Regular,73
5502,2015/12/22 15:00:00+00,BG,Bangu,O3,Inadequada,109
5503,2015/12/22 15:00:00+00,CG,Campo Grande,O3,Regular,94
5504,2015/12/22 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,87
5505,2015/12/23 15:00:00+00,AV,Copacabana,PI,Regular,55
5506,2015/12/23 15:00:00+00,BG,Bangu,O3,Inadequada,120
5507,2015/12/23 15:00:00+00,CA,Centro,O3,Boa,38
5508,2015/12/23 15:00:00+00,CG,Campo Grande,O3,Regular,90
5509,2015/12/23 15:00:00+00,IR,Irajá,O3,Regular,80
5510,2015/12/23 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,55
5511,2015/12/23 15:00:00+00,SC,São Cristóvão,O3,Regular,56
5512,2015/12/23 15:00:00+00,SP,Tijuca,O3,Boa,45
5513,2015/12/24 15:00:00+00,CA,Centro,O3,Boa,44
5514,2015/12/24 15:00:00+00,AV,Copacabana,PI,Regular,56
5515,2015/12/24 15:00:00+00,SC,São Cristóvão,O3,Regular,67
5516,2015/12/24 15:00:00+00,SP,Tijuca,O3,Regular,74
5517,2015/12/24 15:00:00+00,IR,Irajá,O3,Regular,82
5518,2015/12/24 15:00:00+00,BG,Bangu,O3,Regular,61
5519,2015/12/24 15:00:00+00,CG,Campo Grande,O3,Boa,41
5520,2015/12/24 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,67
5521,2015/12/25 15:00:00+00,CA,Centro,O3,Regular,75
5522,2015/12/25 15:00:00+00,AV,Copacabana,PI,Regular,72
5523,2015/12/25 15:00:00+00,SC,São Cristóvão,O3,Inadequada,125
5524,2015/12/25 15:00:00+00,SP,Tijuca,O3,Inadequada,123
5525,2015/12/25 15:00:00+00,IR,Irajá,O3,Regular,91
5526,2015/12/25 15:00:00+00,BG,Bangu,O3,Regular,85
5527,2015/12/25 15:00:00+00,CG,Campo Grande,O3,Regular,95
5528,2015/12/25 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,96
5529,2015/12/26 15:00:00+00,CA,Centro,O3,Regular,58
5530,2015/12/26 15:00:00+00,AV,Copacabana,PI,Regular,63
5531,2015/12/26 15:00:00+00,SC,São Cristóvão,O3,Regular,86
5532,2015/12/26 15:00:00+00,SP,Tijuca,O3,Inadequada,106
5533,2015/12/26 15:00:00+00,IR,Irajá,O3,Inadequada,113
5534,2015/12/26 15:00:00+00,BG,Bangu,O3,Regular,93
5535,2015/12/26 15:00:00+00,CG,Campo Grande,O3,Inadequada,141
5536,2015/12/26 15:00:00+00,PG,Pedra de Guaratiba,O3,Inadequada,168
5537,2015/12/27 15:00:00+00,CA,Centro,O3,Boa,43
5538,2015/12/27 15:00:00+00,AV,Copacabana,PI,Regular,67
5539,2015/12/27 15:00:00+00,SC,São Cristóvão,O3,Regular,53
5540,2015/12/27 15:00:00+00,SP,Tijuca,O3,Regular,60
5541,2015/12/27 15:00:00+00,IR,Irajá,O3,Regular,69
5542,2015/12/27 15:00:00+00,BG,Bangu,O3,Inadequada,138
5543,2015/12/27 15:00:00+00,CG,Campo Grande,O3,Regular,82
5544,2015/12/27 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,67
5545,2015/12/28 15:00:00+00,CA,Centro,O3,Boa,38
5546,2015/12/28 15:00:00+00,AV,Copacabana,PI,Regular,54
5547,2015/12/28 15:00:00+00,SC,São Cristóvão,O3,Regular,52
5548,2015/12/28 15:00:00+00,SP,Tijuca,O3,Boa,50
5549,2015/12/28 15:00:00+00,IR,Irajá,O3,Regular,58
5550,2015/12/28 15:00:00+00,BG,Bangu,O3,Regular,58
5551,2015/12/28 15:00:00+00,CG,Campo Grande,O3,Regular,57
5552,2015/12/28 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,59
5553,2015/12/29 15:00:00+00,CA,Centro,O3,Regular,60
5554,2015/12/29 15:00:00+00,AV,Copacabana,PI,Regular,53
5555,2015/12/29 15:00:00+00,SC,São Cristóvão,O3,Regular,84
5556,2015/12/29 15:00:00+00,SP,Tijuca,O3,Regular,67
5557,2015/12/29 15:00:00+00,IR,Irajá,O3,Boa,51
5558,2015/12/29 15:00:00+00,BG,Bangu,O3,Regular,60
5559,2015/12/29 15:00:00+00,CG,Campo Grande,O3,Regular,59
5560,2015/12/29 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,58
5561,2015/12/30 15:00:00+00,CA,Centro,O3,Regular,56
5562,2015/12/30 15:00:00+00,AV,Copacabana,PI,Regular,62
5563,2015/12/30 15:00:00+00,SC,São Cristóvão,O3,Regular,61
5564,2015/12/30 15:00:00+00,SP,Tijuca,O3,Regular,53
5565,2015/12/30 15:00:00+00,IR,Irajá,O3,Regular,66
5566,2015/12/30 15:00:00+00,BG,Bangu,O3,Regular,58
5567,2015/12/30 15:00:00+00,CG,Campo Grande,O3,Boa,47
5568,2015/12/30 15:00:00+00,PG,Pedra de Guaratiba,O3,Boa,46
5569,2015/12/31 15:00:00+00,CA,Centro,O3,Boa,42
5570,2015/12/31 15:00:00+00,AV,Copacabana,PI,Boa,44
5571,2015/12/31 15:00:00+00,SC,São Cristóvão,O3,Regular,51
5572,2015/12/31 15:00:00+00,SP,Tijuca,O3,Boa,43
5573,2015/12/31 15:00:00+00,IR,Irajá,O3,Boa,43
5574,2015/12/31 15:00:00+00,BG,Bangu,O3,Regular,52
5575,2015/12/31 15:00:00+00,CG,Campo Grande,O3,Boa,49
5576,2015/12/31 15:00:00+00,PG,Pedra de Guaratiba,O3,Regular,78
